# labjack output single read of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          USB
#   IP:                       ANY
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-07-06 11:35:28.363603
# 
# START stream 2023-07-06 11:35:23.280986
#
dt (s),CH1x,CH1y,CH1z,CH2x,CH2y,CH2z
0.0,0.12088562548160553,0.435925155878067,1.0205930471420288,-0.33485689759254456,0.4974193572998047,-0.3380109667778015
0.01,0.12057027220726013,0.4384479820728302,1.022169828414917,-0.3342260718345642,0.4977346956729889,-0.3380109667778015
0.02,0.12120097875595093,0.439078688621521,1.023115873336792,-0.3329644501209259,0.4986807703971863,-0.33643391728401184
0.03,0.12088562548160553,0.439078688621521,1.0228005647659302,-0.33359527587890625,0.4980500638484955,-0.3370647430419922
0.04,0.12088562548160553,0.4393940567970276,1.0228005647659302,-0.3332798480987549,0.4983654022216797,-0.3367493152618408
0.05,0.12057027220726013,0.439078688621521,1.022169828414917,-0.33391067385673523,0.4977346956729889,-0.33769553899765015
0.06,0.12025491148233414,0.4387633502483368,1.0224852561950684,-0.3342260718345642,0.4974193572998047,-0.33769553899765015
0.07,0.12088562548160553,0.4397093951702118,1.0228005647659302,-0.3332798480987549,0.4986807703971863,-0.33643391728401184
0.08,0.12057027220726013,0.439078688621521,1.0224852561950684,-0.33359527587890625,0.4983654022216797,-0.3370647430419922
0.09,0.12057027220726013,0.439078688621521,1.0224852561950684,-0.3329644501209259,0.4983654022216797,-0.3370647430419922
0.1,0.12057027220726013,0.4387633502483368,1.0224852561950684,-0.33391067385673523,0.4983654022216797,-0.3367493152618408
0.11,0.12088562548160553,0.439078688621521,1.0218545198440552,-0.3345414698123932,0.4974193572998047,-0.33738014101982117
0.12,0.12025491148233414,0.439078688621521,1.0224852561950684,-0.3332798480987549,0.4977346956729889,-0.33738014101982117
0.13,0.12025491148233414,0.439078688621521,1.0228005647659302,-0.3329644501209259,0.4989961087703705,-0.3367493152618408
0.14,0.12025491148233414,0.4397093951702118,1.023115873336792,-0.33391067385673523,0.4980500638484955,-0.3370647430419922
0.15,0.12088562548160553,0.439078688621521,1.0224852561950684,-0.33391067385673523,0.4983654022216797,-0.3367493152618408
0.16,0.12057027220726013,0.4387633502483368,1.022169828414917,-0.3345414698123932,0.4974193572998047,-0.33769553899765015
0.17,0.12057027220726013,0.4397093951702118,1.0224852561950684,-0.3329644501209259,0.4986807703971863,-0.3370647430419922
0.18,0.12025491148233414,0.4393940567970276,1.022169828414917,-0.3329644501209259,0.4983654022216797,-0.3367493152618408
0.19,0.12057027220726013,0.4397093951702118,1.0224852561950684,-0.33359527587890625,0.4977346956729889,-0.3370647430419922
0.2,0.12057027220726013,0.439078688621521,1.0228005647659302,-0.33391067385673523,0.4977346956729889,-0.33738014101982117
0.21,0.12057027220726013,0.439078688621521,1.022169828414917,-0.3342260718345642,0.4974193572998047,-0.33769553899765015
0.22,0.12057027220726013,0.4387633502483368,1.023115873336792,-0.3329644501209259,0.4989961087703705,-0.3367493152618408
0.23,0.12057027220726013,0.4387633502483368,1.022169828414917,-0.3332798480987549,0.4983654022216797,-0.33738014101982117
0.24,0.12088562548160553,0.439078688621521,1.022169828414917,-0.33391067385673523,0.4980500638484955,-0.3367493152618408
0.25,0.12088562548160553,0.4387633502483368,1.0224852561950684,-0.3342260718345642,0.4977346956729889,-0.33738014101982117
0.26,0.12057027220726013,0.439078688621521,1.0218545198440552,-0.3342260718345642,0.4977346956729889,-0.33769553899765015
0.27,0.12057027220726013,0.439078688621521,1.023115873336792,-0.3332798480987549,0.4989961087703705,-0.3358031213283539
0.28,0.12025491148233414,0.439078688621521,1.023115873336792,-0.3332798480987549,0.4983654022216797,-0.33738014101982117
0.29,0.12057027220726013,0.439078688621521,1.022169828414917,-0.33359527587890625,0.4983654022216797,-0.33769553899765015
0.3,0.12120097875595093,0.4387633502483368,1.0224852561950684,-0.33391067385673523,0.4980500638484955,-0.33738014101982117
0.31,0.12057027220726013,0.4387633502483368,1.022169828414917,-0.3342260718345642,0.4983654022216797,-0.33738014101982117
0.32,0.12120097875595093,0.439078688621521,1.0224852561950684,-0.33359527587890625,0.4983654022216797,-0.33738014101982117
0.33,0.12057027220726013,0.4393940567970276,1.0224852561950684,-0.3329644501209259,0.4986807703971863,-0.33643391728401184
0.34,0.12057027220726013,0.439078688621521,1.0224852561950684,-0.33359527587890625,0.4977346956729889,-0.33769553899765015
0.35000000000000003,0.12120097875595093,0.439078688621521,1.0224852561950684,-0.33359527587890625,0.4983654022216797,-0.3370647430419922
0.36,0.12057027220726013,0.4393940567970276,1.022169828414917,-0.33359527587890625,0.4977346956729889,-0.33738014101982117
0.37,0.12057027220726013,0.439078688621521,1.022169828414917,-0.3342260718345642,0.4977346956729889,-0.33769553899765015
0.38,0.12088562548160553,0.4393940567970276,1.0224852561950684,-0.3332798480987549,0.4986807703971863,-0.3367493152618408
0.39,0.12120097875595093,0.4393940567970276,1.0228005647659302,-0.3332798480987549,0.4986807703971863,-0.3367493152618408
0.4,0.12088562548160553,0.439078688621521,1.0224852561950684,-0.33359527587890625,0.4980500638484955,-0.33738014101982117
0.41000000000000003,0.12057027220726013,0.439078688621521,1.0228005647659302,-0.3332798480987549,0.4977346956729889,-0.3367493152618408
0.42,0.12025491148233414,0.4384479820728302,1.0218545198440552,-0.3342260718345642,0.4980500638484955,-0.3380109667778015
0.43,0.12088562548160553,0.439078688621521,1.0224852561950684,-0.33359527587890625,0.4983654022216797,-0.3367493152618408
0.44,0.12057027220726013,0.4397093951702118,1.0224852561950684,-0.3332798480987549,0.4989961087703705,-0.3367493152618408
0.45,0.12057027220726013,0.4397093951702118,1.0224852561950684,-0.33359527587890625,0.4980500638484955,-0.3367493152618408
0.46,0.12120097875595093,0.439078688621521,1.0224852561950684,-0.3342260718345642,0.4983654022216797,-0.3367493152618408
0.47000000000000003,0.12057027220726013,0.439078688621521,1.0224852561950684,-0.3342260718345642,0.4977346956729889,-0.3370647430419922
0.48,0.12057027220726013,0.439078688621521,1.022169828414917,-0.33359527587890625,0.4977346956729889,-0.33769553899765015
0.49,0.12057027220726013,0.439078688621521,1.0228005647659302,-0.3329644501209259,0.4986807703971863,-0.3367493152618408
