# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-26 16:55:52.507039
# 
START stream 2023-04-26 16:48:12.699770
dt (s),CH1x,CH1y,CH1z
0.0,0.02217954955995083,0.1716577559709549,0.4050203561782837
0.01,0.02091812901198864,0.1716577559709549,0.4050203561782837
0.02,0.021233484148979187,0.1710270494222641,0.4043896496295929
0.03,0.020602773874998093,0.1710270494222641,0.4053357243537903
0.04,0.020602773874998093,0.1719731092453003,0.40817391872406006
0.05,0.02091812901198864,0.17323453724384308,0.40754321217536926
0.06,0.021233484148979187,0.17323453724384308,0.40817391872406006
0.07,0.02091812901198864,0.17354989051818848,0.40817391872406006
0.08,0.020602773874998093,0.17354989051818848,0.40817391872406006
0.09,0.021233484148979187,0.17323453724384308,0.40754321217536926
START stream 2023-04-26 16:48:34.027007
dt (s),CH1x,CH1y,CH1z
0.0,0.021233484148979187,0.18837156891822815,0.4021821618080139
0.01,0.021548839285969734,0.19057905673980713,0.4050203561782837
0.02,0.021548839285969734,0.19120976328849792,0.4050203561782837
0.03,0.021548839285969734,0.19089441001415253,0.4050203561782837
0.04,0.02091812901198864,0.19057905673980713,0.4050203561782837
0.05,0.021548839285969734,0.19026370346546173,0.4043896496295929
0.06,0.02186419442296028,0.19057905673980713,0.4047050178050995
0.07,0.021548839285969734,0.19026370346546173,0.4047050178050995
0.08,0.021233484148979187,0.19057905673980713,0.4043896496295929
0.09,0.02186419442296028,0.19089441001415253,0.4050203561782837
START stream 2023-04-26 16:49:01.282679
dt (s),CH1x,CH1y,CH1z
0.0,0.02438703365623951,0.204770028591156,0.39871326088905334
0.01,0.02438703365623951,0.206346794962883,0.4018668234348297
0.02,0.023756323382258415,0.2072928547859192,0.4024975299835205
0.03,0.023756323382258415,0.2066621482372284,0.4018668234348297
0.04,0.023440968245267868,0.2066621482372284,0.4015514552593231
0.05,0.023756323382258415,0.2072928547859192,0.4012361168861389
0.06,0.023756323382258415,0.2066621482372284,0.4015514552593231
0.07,0.024702388793230057,0.2072928547859192,0.4018668234348297
0.08,0.02438703365623951,0.206346794962883,0.4015514552593231
