# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-26 14:35:42.361025
# 
START stream 2023-04-26 14:30:28.584653
dt (s),CH1x,CH1y,CH1z
0.0,0.13192304968833923,0.5466147065162659,0.1473754346370697
0.01,0.12971556186676025,0.5469300746917725,0.1467447280883789
0.02,0.12971556186676025,0.5466147065162659,0.1470600813627243
0.03,0.12940020859241486,0.5459839701652527,0.1464293748140335
0.04,0.12971556186676025,0.5462993383407593,0.1470600813627243
0.05,0.12908485531806946,0.5462993383407593,0.1464293748140335
0.06,0.12940020859241486,0.5469300746917725,0.1470600813627243
0.07,0.12971556186676025,0.5462993383407593,0.1470600813627243
0.08,0.12971556186676025,0.547245442867279,0.1486368477344513
0.09,0.12971556186676025,0.5475607514381409,0.14989827573299408
0.1,0.12971556186676025,0.5485068559646606,0.15052898228168488
0.11,0.12940020859241486,0.5488221645355225,0.14989827573299408
0.12,0.13003091514110565,0.5485068559646606,0.15052898228168488
0.13,0.12971556186676025,0.5488221645355225,0.14989827573299408
0.14,0.13003091514110565,0.548191487789154,0.14958292245864868
0.15,0.12940020859241486,0.5478761196136475,0.14989827573299408
0.16,0.12940020859241486,0.5485068559646606,0.15021362900733948
0.17,0.12971556186676025,0.5485068559646606,0.15052898228168488
0.18,0.12971556186676025,0.548191487789154,0.14989827573299408
0.19,0.12940020859241486,0.5488221645355225,0.14958292245864868
0.2,0.12971556186676025,0.5478761196136475,0.14989827573299408
0.21,0.12971556186676025,0.549137532711029,0.15021362900733948
0.22,0.13003091514110565,0.5485068559646606,0.15021362900733948
0.23,0.13003091514110565,0.5485068559646606,0.14958292245864868
0.24,0.12940020859241486,0.5478761196136475,0.15021362900733948
0.25,0.12971556186676025,0.5475607514381409,0.14926756918430328
0.26,0.12908485531806946,0.548191487789154,0.15021362900733948
0.27,0.12940020859241486,0.548191487789154,0.15021362900733948
0.28,0.12971556186676025,0.548191487789154,0.15052898228168488
0.29,0.13003091514110565,0.5485068559646606,0.15021362900733948
0.3,0.13003091514110565,0.5488221645355225,0.15021362900733948
0.31,0.12971556186676025,0.548191487789154,0.14989827573299408
0.32,0.12908485531806946,0.548191487789154,0.14989827573299408
0.33,0.12940020859241486,0.548191487789154,0.15021362900733948
0.34,0.12940020859241486,0.548191487789154,0.14958292245864868
0.35000000000000003,0.12971556186676025,0.5478761196136475,0.15021362900733948
0.36,0.13003091514110565,0.5478761196136475,0.14958292245864868
0.37,0.12940020859241486,0.548191487789154,0.14958292245864868
0.38,0.12940020859241486,0.548191487789154,0.14989827573299408
0.39,0.12940020859241486,0.548191487789154,0.15052898228168488
0.4,0.12940020859241486,0.5485068559646606,0.15021362900733948
0.41000000000000003,0.12971556186676025,0.548191487789154,0.15021362900733948
0.42,0.13003091514110565,0.548191487789154,0.15021362900733948
0.43,0.12908485531806946,0.5475607514381409,0.15021362900733948
0.44,0.12908485531806946,0.5475607514381409,0.14989827573299408
0.45,0.12971556186676025,0.5478761196136475,0.14989827573299408
0.46,0.12971556186676025,0.5475607514381409,0.15021362900733948
0.47000000000000003,0.12940020859241486,0.5478761196136475,0.15021362900733948
0.48,0.12971556186676025,0.548191487789154,0.15021362900733948
0.49,0.12940020859241486,0.548191487789154,0.15021362900733948
START stream 2023-04-26 14:31:45.000401
dt (s),CH1x,CH1y,CH1z
0.0,0.11047891527414322,0.5532371401786804,0.14296045899391174
0.01,0.11047891527414322,0.5551292896270752,0.14579865336418152
0.02,0.11110962182283401,0.5557600259780884,0.14579865336418152
0.03,0.11047891527414322,0.5557600259780884,0.1461140215396881
0.04,0.11079426854848862,0.5560753345489502,0.14579865336418152
0.05,0.11079426854848862,0.5554446578025818,0.1461140215396881
0.06,0.11079426854848862,0.5563907027244568,0.1464293748140335
0.07,0.11110962182283401,0.5560753345489502,0.1461140215396881
