# labjack output summary file
# Test for adding in a secondary monitoring FG along with a try 
# of the solenoid, SCM coords are really the center of the solenoid, Coil off
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   l_out:                    92.7
#   l_scm:                    23.9
#   FG number:                [410, 409]
#   B0coil Current:                None
#   SCMcoil Current:                None
#   SCMcoil Voltage:          None
#   Saddlecoil Current:                None
#   Solenoidcoil Current:          None
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100 Hz
#
# File started at 2023-04-28 17:04:52.141437
# 
time [s],distance [cm],CH1x mean,CH1y mean,CH1z mean,CH2x mean,CH2y mean,CH2z mean,CH1x std,CH1y std,CH1z std,CH2x std,CH2y std,CH2z std
2023-04-28 17:05:00.946435,69.0,0.04779204178601503,0.3657902238368988,0.343778450191021,0.21317296713590622,-0.013690520983189344,-0.429169085085392,0.0002876724022888305,0.0003560212443049312,0.0005622144139681678,0.0015231135804300647,0.002213601828554529,0.0007737250490507278
2023-04-28 17:05:28.818517,70.0,0.045504457235336304,0.35480451840162275,0.34962575805187224,0.2049579732120037,-0.023346373446285724,-0.43098897868394853,0.0002856261932252093,0.0003665440326903331,0.0005316997954580926,0.0008624688564107941,0.0008429310916959339,0.0007352348157923142
2023-04-28 17:05:51.197665,71.0,0.043793972328305245,0.3435438252091408,0.35548694360256194,0.21001941815018654,-0.016371475628577173,-0.4302667009234428,0.00031887371128255473,0.00036607980674403275,0.0005589072730944256,0.0031193742977009553,0.00425114368791041,0.0009296389543442119
2023-04-28 17:06:11.975895,72.0,0.04242280897498131,0.3311661476492882,0.36148751819133756,0.20535153779387474,-0.02302150487154722,-0.43145452040433885,0.0002843030227433272,0.000383035939996489,0.0005701402125976741,0.0007770664581460019,0.0007878089529635264,0.0007389737794265486
2023-04-28 17:06:31.733222,73.0,0.03935377598553896,0.3186207044124603,0.3671153392195702,0.2103467562198639,-0.017708168119192125,-0.42843986612558366,0.00028452355935389953,0.00037342789249852714,0.0005528111141577033,0.0018304586833401552,0.002450245558978589,0.0007743600839069995
2023-04-28 17:06:44.482540,74.0,0.037561928801238535,0.3066864161491394,0.3726226992607117,0.2094593472778797,-0.019519862420856952,-0.42932363563776016,0.00030682067134845737,0.0003369835507690586,0.0005982139459906344,0.0006154432197069913,0.0009397498375461872,0.0007832169672775816
2023-04-28 17:07:10.053973,75.0,0.039133658550679684,0.29301262015104296,0.3782252952456474,0.2101695255935192,-0.020040913715958595,-0.43116876035928725,0.00028328815525417196,0.0003615208808103845,0.0005624759267042845,0.0007564995588909001,0.0007789844452607509,0.0007413652420619229
2023-04-28 17:07:30.142335,76.0,0.03930142728984356,0.27866649758815765,0.3839546620249748,0.20952998712658882,-0.02074426993355155,-0.4323061223626137,0.00028507725093395895,0.00035495902530943284,0.0005837765478229508,0.0007273560843505855,0.000743631170985279,0.0006993612616451476
2023-04-28 17:08:01.963843,69.0,0.04351835229247809,0.37742366617918016,0.33727835661172867,0.20537235176563262,-0.016700759971514344,-0.4345385679602623,0.00036025804247593365,0.0003689282181366679,0.0005762738634119715,0.0007861333287859229,0.0007819771615549548,0.0006988983578801167
2023-04-28 17:08:32.930780,67.0,0.046633427180349823,0.38759511256217954,0.3313635591864586,0.20464198672771453,-0.015754540650174023,-0.43577748149633405,0.00028863862085418644,0.00036900531472505276,0.0005704276323775783,0.0007815120925996887,0.0009840448907206586,0.0007572800701389392
2023-04-28 17:09:41.978071,66.0,0.04095640923827887,0.3980049825310707,0.3255099427700043,0.2009649477005005,-0.007318680554628372,-0.4386710224747658,0.00029413950705496584,0.0003573453950361905,0.0005882915727174321,0.0007295778574270985,0.0007940088172874949,0.0007137887859160155
2023-04-28 17:09:54.152944,65.0,0.04627329199761152,0.408038310945034,0.3191662666797638,0.19745378875732422,-0.005921430277172476,-0.44175254440307615,0.0003041587063397022,0.00033602144979610356,0.0005298638815584724,0.000714000872790015,0.0008154419791745414,0.0007242772739221212
2023-04-28 17:10:12.189713,64.0,0.05258985064923763,0.4169716826677322,0.3125665224790573,0.17537137931585312,-0.008830738813616335,-0.4615417723655701,0.00029229342692601207,0.000405194292397527,0.0005593436011135903,0.0006888465077507558,0.0008754735441308792,0.0007348709848643849
2023-04-28 17:10:32.289542,63.0,0.04890019780397415,0.425599162876606,0.3066712791323662,0.16600849041342736,-0.00092919225244259,-0.4685690253973007,0.0003080300977948923,0.0003630150877826582,0.0005411294489975001,0.0007437121679609197,0.0007587866772167744,0.0007166184429098163
2023-04-28 17:10:32.289542,63.0,0.04890019780397415,0.425599162876606,0.3066712791323662,0.16600849041342736,-0.00092919225244259,-0.4685690253973007,0.0003080300977948923,0.0003630150877826582,0.0005411294489975001,0.0007437121679609197,0.0007587866772167744,0.0007166184429098163
