# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-11 17:32:42.543689
# 
START stream 2023-04-11 17:32:20.342214
dt (s),CH1x,CH1y,CH1z,CH4x,CH4y,CH4z
0.0,0.010196063667535782,-0.0027339330408722162,0.0038889662828296423,0.00861928891390562,0.007673224899917841,-0.0027339330408722162
0.01,0.0079885795712471,-0.0024185264483094215,0.0032582564745098352,0.009249999187886715,0.007042515091598034,-0.0027339330408722162
0.02,0.0079885795712471,-0.0027339330408722162,0.004204321186989546,0.009565354324877262,0.007042515091598034,-0.0030493394006043673
0.03,0.0079885795712471,-0.0030493394006043673,0.0035736113786697388,0.008934644050896168,0.007357869762927294,-0.0027339330408722162
0.04,0.0079885795712471,-0.0027339330408722162,0.0035736113786697388,0.009249999187886715,0.007673224899917841,-0.0027339330408722162
0.05,0.0079885795712471,-0.0024185264483094215,0.004519675858318806,0.010196063667535782,0.007673224899917841,-0.0024185264483094215
0.06,0.008934644050896168,-0.0017877137288451195,0.004519675858318806,0.009880708530545235,0.008303934708237648,-0.0017877137288451195
0.07,0.008303934708237648,-0.0014723072526976466,0.005150385666638613,0.010511418804526329,0.007673224899917841,-0.0024185264483094215
0.08,0.00861928891390562,-0.0017877137288451195,0.005150385666638613,0.010196063667535782,0.007673224899917841,-0.0024185264483094215
0.09,0.008303934708237648,-0.0014723072526976466,0.005150385666638613,0.010511418804526329,0.008303934708237648,-0.0021031200885772705
0.1,0.008303934708237648,-0.0017877137288451195,0.004519675858318806,0.010196063667535782,0.0079885795712471,-0.0024185264483094215
0.11,0.0079885795712471,-0.0021031200885772705,0.004519675858318806,0.010511418804526329,0.008303934708237648,-0.0024185264483094215
0.12,0.007673224899917841,-0.0024185264483094215,0.004519675858318806,0.009880708530545235,0.007673224899917841,-0.0024185264483094215
0.13,0.00861928891390562,-0.0017877137288451195,0.004519675858318806,0.010196063667535782,0.008303934708237648,-0.0024185264483094215
0.14,0.0079885795712471,-0.0017877137288451195,0.004519675858318806,0.010196063667535782,0.0079885795712471,-0.0024185264483094215
0.15,0.008303934708237648,-0.0017877137288451195,0.004519675858318806,0.009880708530545235,0.0079885795712471,-0.0027339330408722162
0.16,0.0079885795712471,-0.0017877137288451195,0.005150385666638613,0.010196063667535782,0.008303934708237648,-0.0024185264483094215
0.17,0.00861928891390562,-0.0017877137288451195,0.004835030995309353,0.009880708530545235,0.008303934708237648,-0.0021031200885772705
0.18,0.008303934708237648,-0.0021031200885772705,0.004519675858318806,0.010511418804526329,0.008303934708237648,-0.0021031200885772705
0.19,0.008934644050896168,-0.0017877137288451195,0.004519675858318806,0.010196063667535782,0.0079885795712471,-0.0024185264483094215
0.2,0.008934644050896168,-0.0021031200885772705,0.004835030995309353,0.009880708530545235,0.0079885795712471,-0.0021031200885772705
0.21,0.00861928891390562,-0.0017877137288451195,0.004835030995309353,0.010511418804526329,0.0079885795712471,-0.0030493394006043673
0.22,0.0079885795712471,-0.0024185264483094215,0.004204321186989546,0.010196063667535782,0.007673224899917841,-0.0027339330408722162
0.23,0.00861928891390562,-0.0021031200885772705,0.004519675858318806,0.010511418804526329,0.0079885795712471,-0.0024185264483094215
0.24,0.0079885795712471,-0.0024185264483094215,0.004519675858318806,0.010196063667535782,0.007673224899917841,-0.0024185264483094215
0.25,0.008303934708237648,-0.0027339330408722162,0.004519675858318806,0.009880708530545235,0.007673224899917841,-0.0021031200885772705
0.26,0.008303934708237648,-0.0014723072526976466,0.004835030995309353,0.009880708530545235,0.0079885795712471,-0.0027339330408722162
0.27,0.008303934708237648,-0.0024185264483094215,0.005150385666638613,0.010511418804526329,0.0079885795712471,-0.0024185264483094215
0.28,0.008303934708237648,-0.0024185264483094215,0.004519675858318806,0.010511418804526329,0.00861928891390562,-0.0027339330408722162
0.29,0.008303934708237648,-0.0027339330408722162,0.0038889662828296423,0.010196063667535782,0.0079885795712471,-0.0027339330408722162
0.3,0.008303934708237648,-0.0027339330408722162,0.004835030995309353,0.010511418804526329,0.00861928891390562,-0.0021031200885772705
0.31,0.00861928891390562,-0.0024185264483094215,0.004204321186989546,0.009565354324877262,0.0079885795712471,-0.0024185264483094215
0.32,0.00861928891390562,-0.0024185264483094215,0.004835030995309353,0.009880708530545235,0.007673224899917841,-0.0024185264483094215
0.33,0.008303934708237648,-0.0024185264483094215,0.004835030995309353,0.010196063667535782,0.007673224899917841,-0.0030493394006043673
0.34,0.008303934708237648,-0.0027339330408722162,0.004519675858318806,0.010511418804526329,0.0079885795712471,-0.0024185264483094215
0.35000000000000003,0.0079885795712471,-0.0024185264483094215,0.004519675858318806,0.010196063667535782,0.007673224899917841,-0.0024185264483094215
0.36,0.0079885795712471,-0.0027339330408722162,0.004835030995309353,0.010196063667535782,0.008303934708237648,-0.0024185264483094215
0.37,0.0079885795712471,-0.0030493394006043673,0.004204321186989546,0.010196063667535782,0.008303934708237648,-0.0021031200885772705
0.38,0.008303934708237648,-0.0030493394006043673,0.0038889662828296423,0.009565354324877262,0.008303934708237648,-0.0017877137288451195
0.39,0.00861928891390562,-0.0027339330408722162,0.004519675858318806,0.009880708530545235,0.00861928891390562,-0.0017877137288451195
0.4,0.008303934708237648,-0.0024185264483094215,0.004519675858318806,0.009565354324877262,0.007673224899917841,-0.0024185264483094215
0.41000000000000003,0.008303934708237648,-0.0017877137288451195,0.004204321186989546,0.009249999187886715,0.0079885795712471,-0.0024185264483094215
0.42,0.008303934708237648,-0.0021031200885772705,0.004519675858318806,0.009565354324877262,0.0079885795712471,-0.0024185264483094215
0.43,0.00861928891390562,-0.0027339330408722162,0.004519675858318806,0.010196063667535782,0.007673224899917841,-0.0024185264483094215
0.44,0.008303934708237648,-0.0024185264483094215,0.004519675858318806,0.010196063667535782,0.008303934708237648,-0.0024185264483094215
0.45,0.0079885795712471,-0.0024185264483094215,0.004519675858318806,0.009880708530545235,0.007673224899917841,-0.0021031200885772705
0.46,0.008303934708237648,-0.0024185264483094215,0.004519675858318806,0.010196063667535782,0.008303934708237648,-0.0021031200885772705
0.47000000000000003,0.008303934708237648,-0.0024185264483094215,0.004204321186989546,0.009565354324877262,0.0079885795712471,-0.0024185264483094215
0.48,0.00861928891390562,-0.0024185264483094215,0.004519675858318806,0.010196063667535782,0.0079885795712471,-0.0021031200885772705
0.49,0.0079885795712471,-0.0024185264483094215,0.004835030995309353,0.010196063667535782,0.0079885795712471,-0.0027339330408722162
START stream 2023-04-11 17:32:41.449000
dt (s),CH1x,CH1y,CH1z,CH4x,CH4y,CH4z
0.0,0.00861928891390562,-0.0027339330408722162,0.0038889662828296423,0.009249999187886715,0.0079885795712471,-0.0024185264483094215
0.01,0.008303934708237648,-0.0024185264483094215,0.004835030995309353,0.010196063667535782,0.0079885795712471,-0.0021031200885772705
0.02,0.00861928891390562,-0.0011569008929654956,0.004835030995309353,0.009880708530545235,0.00861928891390562,-0.0014723072526976466
0.03,0.00861928891390562,-0.0014723072526976466,0.004519675858318806,0.010196063667535782,0.00861928891390562,-0.0024185264483094215
