# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-18 17:42:07.587233
# 
START stream 2023-04-18 17:40:57.864825
dt (s),CH1x,CH1y,CH1z
0.0,0.011457483284175396,-0.011880719102919102,0.004835030995309353
0.01,0.011457483284175396,-0.011880719102919102,0.004835030995309353
0.02,0.010511418804526329,-0.012511531822383404,0.005150385666638613
0.03,0.010511418804526329,-0.012196125462651253,0.007357869762927294
0.04,0.011142128147184849,-0.009988280944526196,0.007673224899917841
0.05,0.010196063667535782,-0.009672874584794044,0.0079885795712471
0.06,0.010196063667535782,-0.009988280944526196,0.007673224899917841
0.07,0.010826773010194302,-0.009672874584794044,0.0079885795712471
0.08,0.011457483284175396,-0.009042060934007168,0.008303934708237648
0.09,0.010826773010194302,-0.009988280944526196,0.0079885795712471
0.1,0.011142128147184849,-0.009988280944526196,0.0079885795712471
0.11,0.010511418804526329,-0.009672874584794044,0.0079885795712471
0.12,0.010511418804526329,-0.010619093663990498,0.007673224899917841
0.13,0.010826773010194302,-0.009988280944526196,0.007673224899917841
0.14,0.010511418804526329,-0.009357467293739319,0.008303934708237648
0.15,0.010826773010194302,-0.009988280944526196,0.007673224899917841
0.16,0.010511418804526329,-0.010303687304258347,0.007673224899917841
0.17,0.010826773010194302,-0.009988280944526196,0.007673224899917841
0.18,0.010826773010194302,-0.010303687304258347,0.007673224899917841
0.19,0.010826773010194302,-0.009988280944526196,0.007673224899917841
0.2,0.010511418804526329,-0.009988280944526196,0.00861928891390562
0.21,0.010511418804526329,-0.009988280944526196,0.007673224899917841
0.22,0.010826773010194302,-0.009988280944526196,0.007673224899917841
0.23,0.010511418804526329,-0.009672874584794044,0.007673224899917841
