# labjack output summary file
# Data taken with Mag690-FL1000 #410,
# all coils off, miniMSR degaussed a while ago with B0 on
# multiple d values repeated to look at reproducibility outside the MiniMSR.
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          USB
#   IP:                       ANY
#   NumDataPoints:            500
#   l_out:                    92.7
#   l_scm:                    22.35
#   FG number:                [410, 409]
#   FG type:                	[1000, 1000]
#   B0coil Current:           None
#   SCMcoil Current:          None
#   SCMcoil Voltage:          None
#   Saddlecoil Current:       None
#   Solenoidcoil Current:     None
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100 Hz
#
# File started at 2023-05-19 15:44:02.648198
# 
time [s],distance [cm],CH1x mean,CH1y mean,CH1z mean,CH2x mean,CH2y mean,CH2z mean,CH1x std,CH1y std,CH1z std,CH2x std,CH2y std,CH2z std
2023-05-19 15:44:39.220467,80.0,0.015816317737102507,0.20646221590042113,0.4156522409915924,0.02780737182870507,0.08444699940085411,-0.5853242810964584,0.00031094998090724625,0.0007742648190028116,0.0004455530222656044,0.0005131261785038576,0.0005151999973376188,0.00048438812714901694
2023-05-19 15:46:02.298929,80.0,0.015822624819353225,0.20649816620349884,0.4157588313817978,0.0279101775623858,0.08454980486631393,-0.5852965265512466,0.0002935965689630569,0.0007492506835189258,0.000422254254891154,0.0004684726252004295,0.0004383971364190753,0.00040793708056201716
2023-05-19 15:46:24.520852,80.0,0.015806226409971712,0.20655429917573928,0.41574369418621065,0.02796000366285443,0.08451007023453712,-0.5853091417551041,0.0003240660955283656,0.0007618745152089968,0.0004125473584456691,0.00046790691987755307,0.00043545262660108235,0.000407036142718269
2023-05-19 15:46:40.292331,80.0,0.01582136339880526,0.20650005808472632,0.415671162545681,0.027942974500358105,0.08446718209981918,-0.5852630939483643,0.00029809652466999666,0.0007545648413489236,0.00038955679610071074,0.0004669181255801553,0.00043623518253189237,0.00042603461956810206
2023-05-19 15:47:07.434384,80.0,0.018660818818956613,0.2067359430193901,0.41565350264310835,0.02863549418002367,0.08458890888094903,-0.5856497750282288,0.00030881523357508315,0.0007685300522761343,0.00038590166342793977,0.0004891589320460901,0.0004154867421643579,0.0004176387422428887
2023-05-19 15:47:36.841334,80.0,0.01701088258996606,0.20644140228629113,0.41571341997385025,0.02759734546765685,0.0846557641774416,-0.585618865609169,0.0002882648080783828,0.0007566875499611736,0.0003860390017840214,0.0004816021870188655,0.00042080251519884763,0.00038227676842538384
2023-05-19 15:47:59.267244,80.0,0.017072061482816935,0.20708913964033127,0.4156446731686592,0.027582208447158335,0.08470117515325547,-0.585504059433937,0.00026665956608520593,0.0007704373611818185,0.00036784606831865815,0.00047314558931856195,0.00040022205995909237,0.0003842949958864444
2023-05-19 15:48:12.697445,80.0,0.01712251830846071,0.20708030945062636,0.4155689880847931,0.027855305805802345,0.08454602082073688,-0.5855248758792877,0.0002821159034533848,0.0007549574931264615,0.0003739707118250559,0.0004667229597281371,0.0004327381425924623,0.0003868647048207401
2023-05-19 15:48:35.077160,80.0,0.017107381258159877,0.20710743007063864,0.41551474809646605,0.027059350214898588,0.08405532948672771,-0.5835725164413452,0.0002969562811775002,0.0007643063541523923,0.0003938552616848609,0.0004496862234788663,0.00043625346339718304,0.0003921654018882221
2023-05-19 15:48:56.879602,70.0,0.020236332438886166,0.33958044946193694,0.36720489954948426,0.023859128907322884,0.0815268135368824,-0.5810826994180679,0.0010530235745604228,0.0015317627785226247,0.0004480517600526,0.0013985218244700539,0.001337011503432119,0.001211472173355108
