# labjack output single read of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-05-18 13:47:38.120132
# 
# START stream 2023-05-18 13:47:23.189394
#
dt (s),CH1x,CH1y,CH1z,CH2x,CH2y,CH2z
0.0,0.010196063667535782,-0.0030493394006043673,0.0038889662828296423,0.0196567103266716,0.09344974905252457,-0.5922285318374634
0.01,0.00861928891390562,-0.0033647457603365183,0.0032582564745098352,0.019341355189681053,0.09344974905252457,-0.5915977358818054
0.02,0.007673224899917841,-0.0036801521200686693,0.0032582564745098352,0.019026000052690506,0.09313439577817917,-0.5922285318374634
0.03,0.0079885795712471,-0.0030493394006043673,0.002627546666190028,0.019026000052690506,0.09376510232686996,-0.5925439596176147
0.04,0.0079885795712471,-0.0033647457603365183,0.002627546666190028,0.019026000052690506,0.09344974905252457,-0.591913104057312
0.05,0.007673224899917841,-0.0030493394006043673,0.0038889662828296423,0.021548839285969734,0.09628794342279434,-0.5897052884101868
0.06,0.008303934708237648,-0.0017877137288451195,0.006411805283278227,0.02217954955995083,0.09597259014844894,-0.5890744924545288
0.07,0.0079885795712471,-0.0017877137288451195,0.00609645014628768,0.02186419442296028,0.09628794342279434,-0.5887590646743774
0.08,0.00861928891390562,-0.0021031200885772705,0.006411805283278227,0.02217954955995083,0.09597259014844894,-0.5890744924545288
0.09,0.008303934708237648,-0.0014723072526976466,0.006411805283278227,0.02217954955995083,0.09660329669713974,-0.5890744924545288
0.1,0.0079885795712471,-0.0021031200885772705,0.006411805283278227,0.02217954955995083,0.09597259014844894,-0.5893898606300354
0.11,0.008934644050896168,-0.0014723072526976466,0.006411805283278227,0.02217954955995083,0.09597259014844894,-0.5890744924545288
0.12,0.0079885795712471,-0.0027339330408722162,0.00609645014628768,0.021548839285969734,0.09534188359975815,-0.5900206565856934
0.13,0.008303934708237648,-0.0017877137288451195,0.005465740337967873,0.021548839285969734,0.09565723687410355,-0.5897052884101868
0.14,0.007042515091598034,-0.0021031200885772705,0.00578109547495842,0.021548839285969734,0.09565723687410355,-0.5903360843658447
0.15,0.008303934708237648,-0.0017877137288451195,0.00578109547495842,0.02217954955995083,0.09660329669713974,-0.5890744924545288
0.16,0.0079885795712471,-0.0024185264483094215,0.006411805283278227,0.02217954955995083,0.09660329669713974,-0.5893898606300354
0.17,0.0079885795712471,-0.0017877137288451195,0.00609645014628768,0.022810257971286774,0.09660329669713974,-0.5887590646743774
0.18,0.0079885795712471,-0.0017877137288451195,0.00578109547495842,0.022494904696941376,0.09628794342279434,-0.5887590646743774
0.19,0.0079885795712471,-0.0014723072526976466,0.00609645014628768,0.022494904696941376,0.09628794342279434,-0.5890744924545288
