# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-05-04 16:08:11.811736
# 
START stream 2023-05-04 16:07:07.066974
dt (s),CH1x,CH1y,CH1z,CH2x,CH2y,CH2z
0.0,0.007673224899917841,-0.013142344541847706,0.0032582564745098352,0.01271890290081501,-0.01787344180047512,-0.1396203190088272
0.01,0.007357869762927294,-0.013457750901579857,0.0035736113786697388,0.014611031860113144,-0.016611814498901367,-0.1383586972951889
0.02,0.007673224899917841,-0.012196125462651253,0.006411805283278227,0.016818515956401825,-0.01440396998077631,-0.13678166270256042
0.03,0.007673224899917841,-0.012511531822383404,0.00578109547495842,0.015872450545430183,-0.01566559635102749,-0.1370970606803894
0.04,0.007673224899917841,-0.012196125462651253,0.006411805283278227,0.01555709633976221,-0.01566559635102749,-0.13646624982357025
0.05,0.007357869762927294,-0.011880719102919102,0.006411805283278227,0.015872450545430183,-0.01566559635102749,-0.13678166270256042
0.06,0.007357869762927294,-0.011880719102919102,0.006411805283278227,0.016503160819411278,-0.015034783631563187,-0.1370970606803894
0.07,0.007673224899917841,-0.011880719102919102,0.006727159954607487,0.01618780568242073,-0.01440396998077631,-0.13615085184574127
0.08,0.007042515091598034,-0.012196125462651253,0.00578109547495842,0.015241742134094238,-0.01566559635102749,-0.1370970606803894
0.09,0.0079885795712471,-0.011880719102919102,0.00578109547495842,0.01555709633976221,-0.01440396998077631,-0.13678166270256042
0.1,0.007673224899917841,-0.012196125462651253,0.006411805283278227,0.015872450545430183,-0.01440396998077631,-0.1358354389667511
0.11,0.007042515091598034,-0.011880719102919102,0.00609645014628768,0.016503160819411278,-0.014088563621044159,-0.13615085184574127
0.12,0.007673224899917841,-0.01156531274318695,0.006411805283278227,0.016503160819411278,-0.014719377271831036,-0.13678166270256042
0.13,0.007673224899917841,-0.012196125462651253,0.006411805283278227,0.015241742134094238,-0.015350189991295338,-0.1370970606803894
0.14,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.015872450545430183,-0.015034783631563187,-0.13678166270256042
0.15,0.007673224899917841,-0.012196125462651253,0.00609645014628768,0.01555709633976221,-0.015350189991295338,-0.13646624982357025
0.16,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.016818515956401825,-0.015034783631563187,-0.13615085184574127
0.17,0.007042515091598034,-0.012196125462651253,0.005465740337967873,0.01555709633976221,-0.015350189991295338,-0.13772788643836975
0.18,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.01555709633976221,-0.01629640907049179,-0.13741247355937958
0.19,0.007673224899917841,-0.012196125462651253,0.006411805283278227,0.015872450545430183,-0.01566559635102749,-0.1370970606803894
0.2,0.007673224899917841,-0.012196125462651253,0.00609645014628768,0.017133871093392372,-0.014719377271831036,-0.13615085184574127
0.21,0.007673224899917841,-0.012196125462651253,0.00609645014628768,0.01618780568242073,-0.015034783631563187,-0.13646624982357025
0.22,0.007673224899917841,-0.012511531822383404,0.00609645014628768,0.01555709633976221,-0.015350189991295338,-0.13646624982357025
0.23,0.007673224899917841,-0.012196125462651253,0.00609645014628768,0.015872450545430183,-0.014719377271831036,-0.13678166270256042
0.24,0.007357869762927294,-0.012511531822383404,0.00578109547495842,0.016503160819411278,-0.014719377271831036,-0.13678166270256042
0.25,0.007673224899917841,-0.012196125462651253,0.00578109547495842,0.015872450545430183,-0.015034783631563187,-0.1370970606803894
0.26,0.007673224899917841,-0.013142344541847706,0.005465740337967873,0.01555709633976221,-0.01566559635102749,-0.13741247355937958
0.27,0.0079885795712471,-0.012511531822383404,0.00609645014628768,0.01555709633976221,-0.015034783631563187,-0.13678166270256042
0.28,0.007673224899917841,-0.012511531822383404,0.005465740337967873,0.015872450545430183,-0.014719377271831036,-0.13646624982357025
0.29,0.007673224899917841,-0.011880719102919102,0.00609645014628768,0.016503160819411278,-0.015034783631563187,-0.13615085184574127
0.3,0.0079885795712471,-0.012511531822383404,0.005465740337967873,0.015241742134094238,-0.01566559635102749,-0.1370970606803894
0.31,0.007673224899917841,-0.012511531822383404,0.00578109547495842,0.015241742134094238,-0.015350189991295338,-0.1370970606803894
0.32,0.0079885795712471,-0.012511531822383404,0.00578109547495842,0.015872450545430183,-0.015034783631563187,-0.13678166270256042
0.33,0.007042515091598034,-0.012511531822383404,0.00578109547495842,0.015872450545430183,-0.013457750901579857,-0.13678166270256042
0.34,0.007673224899917841,-0.013142344541847706,0.005150385666638613,0.015872450545430183,-0.013773157261312008,-0.13615085184574127
0.35000000000000003,0.007357869762927294,-0.013142344541847706,0.004835030995309353,0.013980322517454624,-0.013457750901579857,-0.13678166270256042
0.36,0.007673224899917841,-0.012826938182115555,0.004835030995309353,0.014926386997103691,-0.012826938182115555,-0.1358354389667511
0.37,0.007673224899917841,-0.012511531822383404,0.004835030995309353,0.014926386997103691,-0.013142344541847706,-0.1358354389667511
0.38,0.007357869762927294,-0.012511531822383404,0.00578109547495842,0.01555709633976221,-0.012511531822383404,-0.13615085184574127
0.39,0.007042515091598034,-0.012511531822383404,0.005150385666638613,0.014926386997103691,-0.013773157261312008,-0.13678166270256042
