# labjack output single read of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-19 14:32:48.128457
# 
# START stream 2023-04-19 14:32:47.053483
#
dt (s),CH1x,CH1y,CH1z
0.0,0.009249999187886715,-0.0030493394006043673,0.0035736113786697388
0.01,0.008934644050896168,-0.0027339330408722162,0.0038889662828296423
0.02,0.008934644050896168,-0.0027339330408722162,0.0029429015703499317
0.03,0.00861928891390562,-0.0027339330408722162,0.0038889662828296423
0.04,0.00861928891390562,-0.0017877137288451195,0.006411805283278227
0.05,0.009249999187886715,0.00010470767301740125,0.007042515091598034
0.06,0.008303934708237648,-0.0005260880570858717,0.007042515091598034
0.07,0.00861928891390562,-0.00021068162459414452,0.007042515091598034
0.08,0.008934644050896168,-0.00021068162459414452,0.006727159954607487
0.09,0.008303934708237648,-0.0005260880570858717,0.007357869762927294
0.1,0.008303934708237648,0.00010470767301740125,0.007042515091598034
0.11,0.00861928891390562,-0.0005260880570858717,0.007042515091598034
0.12,0.008303934708237648,-0.0005260880570858717,0.007042515091598034
0.13,0.00861928891390562,-0.0005260880570858717,0.007042515091598034
0.14,0.008303934708237648,-0.00021068162459414452,0.007042515091598034
0.15,0.008303934708237648,-0.0005260880570858717,0.007042515091598034
0.16,0.00861928891390562,-0.00021068162459414452,0.007673224899917841
0.17,0.008303934708237648,-0.0011569008929654956,0.006411805283278227
0.18,0.008303934708237648,-0.0005260880570858717,0.007042515091598034
0.19,0.008303934708237648,-0.00021068162459414452,0.00609645014628768
0.2,0.008303934708237648,-0.0005260880570858717,0.007042515091598034
0.21,0.00861928891390562,-0.0011569008929654956,0.006411805283278227
0.22,0.008303934708237648,-0.0005260880570858717,0.007042515091598034
0.23,0.008303934708237648,-0.0011569008929654956,0.006727159954607487
0.24,0.00861928891390562,-0.0011569008929654956,0.006411805283278227
0.25,0.00861928891390562,-0.00021068162459414452,0.006411805283278227
0.26,0.008303934708237648,-0.0011569008929654956,0.006411805283278227
0.27,0.008303934708237648,-0.0011569008929654956,0.006411805283278227
0.28,0.00861928891390562,-0.0011569008929654956,0.006411805283278227
0.29,0.0079885795712471,-0.0008414944750256836,0.007042515091598034
0.3,0.00861928891390562,-0.0005260880570858717,0.006727159954607487
0.31,0.00861928891390562,-0.0011569008929654956,0.006727159954607487
0.32,0.008303934708237648,-0.0005260880570858717,0.006727159954607487
0.33,0.00861928891390562,-0.0011569008929654956,0.006727159954607487
0.34,0.008303934708237648,-0.0014723072526976466,0.006727159954607487
0.35000000000000003,0.008303934708237648,-0.0011569008929654956,0.006727159954607487
0.36,0.008303934708237648,-0.0008414944750256836,0.006411805283278227
0.37,0.009249999187886715,-0.0008414944750256836,0.006727159954607487
0.38,0.008303934708237648,-0.0008414944750256836,0.006411805283278227
0.39,0.00861928891390562,-0.0005260880570858717,0.006727159954607487
0.4,0.00861928891390562,-0.0011569008929654956,0.006411805283278227
0.41000000000000003,0.008303934708237648,-0.0014723072526976466,0.006727159954607487
0.42,0.008934644050896168,-0.0011569008929654956,0.006411805283278227
0.43,0.00861928891390562,-0.0008414944750256836,0.006411805283278227
0.44,0.008303934708237648,-0.0017877137288451195,0.006411805283278227
0.45,0.008934644050896168,-0.0008414944750256836,0.00609645014628768
0.46,0.008303934708237648,-0.0011569008929654956,0.006411805283278227
0.47000000000000003,0.00861928891390562,-0.0008414944750256836,0.006411805283278227
0.48,0.00861928891390562,-0.0011569008929654956,0.006411805283278227
0.49,0.008303934708237648,-0.0011569008929654956,0.007042515091598034
