# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-19 17:12:50.196545
# 
START stream 2023-04-19 17:12:26.743448
dt (s),CH1x,CH1y,CH1z
0.0,0.036370519548654556,0.3242895305156708,0.5913950800895691
0.01,0.034163035452365875,0.3249202370643616,0.5920258164405823
0.02,0.03384767845273018,0.3249202370643616,0.5910797715187073
0.03,0.03384767845273018,0.3249202370643616,0.5913950800895691
0.04,0.03447838872671127,0.3249202370643616,0.5913950800895691
0.05,0.034163035452365875,0.324604868888855,0.5910797715187073
0.06,0.034163035452365875,0.3249202370643616,0.5923411846160889
0.07,0.03447838872671127,0.3249202370643616,0.5920258164405823
0.08,0.034163035452365875,0.32555094361305237,0.5932872295379639
0.09,0.034163035452365875,0.32618165016174316,0.594864010810852
0.1,0.03479374572634697,0.32712772488594055,0.5951793789863586
0.11,0.034163035452365875,0.32681235671043396,0.5945486426353455
0.12,0.034163035452365875,0.32744306325912476,0.594864010810852
0.13,0.034163035452365875,0.32649698853492737,0.5945486426353455
0.14,0.03479374572634697,0.32712772488594055,0.5945486426353455
0.15,0.03447838872671127,0.32712772488594055,0.5942332744598389
0.16,0.03447838872671127,0.32681235671043396,0.5945486426353455
0.17,0.03479374572634697,0.32681235671043396,0.5945486426353455
0.18,0.03447838872671127,0.32649698853492737,0.5942332744598389
0.19,0.034163035452365875,0.32681235671043396,0.5945486426353455
0.2,0.03447838872671127,0.32681235671043396,0.594864010810852
0.21,0.03479374572634697,0.32681235671043396,0.5942332744598389
0.22,0.03447838872671127,0.32618165016174316,0.594864010810852
0.23,0.034163035452365875,0.32649698853492737,0.5945486426353455
0.24,0.03353232517838478,0.32618165016174316,0.5942332744598389
0.25,0.03447838872671127,0.32649698853492737,0.594864010810852
0.26,0.034163035452365875,0.32649698853492737,0.5945486426353455
0.27,0.03384767845273018,0.32649698853492737,0.5945486426353455
0.28,0.03447838872671127,0.32649698853492737,0.594864010810852
0.29,0.03447838872671127,0.32649698853492737,0.5954946875572205
0.3,0.034163035452365875,0.32649698853492737,0.5945486426353455
0.31,0.03479374572634697,0.32681235671043396,0.5951793789863586
0.32,0.03479374572634697,0.32649698853492737,0.5945486426353455
0.33,0.03447838872671127,0.3258662819862366,0.5945486426353455
0.34,0.03447838872671127,0.32681235671043396,0.594864010810852
0.35000000000000003,0.034163035452365875,0.32649698853492737,0.5942332744598389
0.36,0.03479374572634697,0.32681235671043396,0.594864010810852
0.37,0.03479374572634697,0.32681235671043396,0.594864010810852
0.38,0.03447838872671127,0.32618165016174316,0.5945486426353455
0.39,0.034163035452365875,0.32649698853492737,0.5945486426353455
0.4,0.034163035452365875,0.32649698853492737,0.5942332744598389
0.41000000000000003,0.034163035452365875,0.32649698853492737,0.5945486426353455
0.42,0.03447838872671127,0.32649698853492737,0.5945486426353455
0.43,0.034163035452365875,0.32618165016174316,0.5942332744598389
0.44,0.03384767845273018,0.32649698853492737,0.5945486426353455
0.45,0.03447838872671127,0.32649698853492737,0.594864010810852
0.46,0.03447838872671127,0.3258662819862366,0.5942332744598389
0.47000000000000003,0.03479374572634697,0.32649698853492737,0.5951793789863586
0.48,0.034163035452365875,0.32681235671043396,0.594864010810852
0.49,0.03447838872671127,0.32555094361305237,0.5942332744598389
START stream 2023-04-19 17:12:49.193647
dt (s),CH1x,CH1y,CH1z
0.0,0.08083555847406387,0.42204952239990234,3.9965970516204834
0.01,0.08052019774913788,0.42204952239990234,3.9978585243225098
0.02,0.08020484447479248,0.4239416718482971,4.000065803527832
0.03,0.08052019774913788,0.4239416718482971,3.9994351863861084
0.04,0.08052019774913788,0.4239416718482971,4.000065803527832
0.05,0.08020484447479248,0.4239416718482971,4.000065803527832
0.06,0.07988949120044708,0.4245723783969879,3.999119997024536
0.07,0.08020484447479248,0.4239416718482971,3.9997506141662598
0.08,0.08052019774913788,0.4242570102214813,3.999119997024536
0.09,0.08052019774913788,0.4239416718482971,3.9994351863861084
0.1,0.08020484447479248,0.4245723783969879,3.9997506141662598
0.11,0.08020484447479248,0.4239416718482971,3.9997506141662598
0.12,0.07988949120044708,0.4242570102214813,4.000065803527832
0.13,0.07988949120044708,0.4239416718482971,4.000065803527832
0.14,0.08020484447479248,0.4248877167701721,4.000065803527832
0.15,0.08020484447479248,0.4239416718482971,3.9997506141662598
0.16,0.08052019774913788,0.4245723783969879,4.000065803527832
0.17,0.08052019774913788,0.4239416718482971,4.000065803527832
0.18,0.08052019774913788,0.4239416718482971,3.9997506141662598
0.19,0.08020484447479248,0.4245723783969879,4.000065803527832
0.2,0.08083555847406387,0.4245723783969879,3.9997506141662598
0.21,0.08020484447479248,0.4236263036727905,4.000065803527832
0.22,0.08083555847406387,0.4242570102214813,3.9997506141662598
0.23,0.08052019774913788,0.4239416718482971,4.000065803527832
0.24,0.08052019774913788,0.4239416718482971,4.000065803527832
0.25,0.08083555847406387,0.4242570102214813,4.000696659088135
0.26,0.08083555847406387,0.4239416718482971,3.9997506141662598
0.27,0.07988949120044708,0.4236263036727905,4.0003814697265625
0.28,0.08020484447479248,0.4242570102214813,4.000065803527832
0.29,0.07988949120044708,0.4239416718482971,4.0003814697265625
0.3,0.08083555847406387,0.4242570102214813,4.000065803527832
0.31,0.08020484447479248,0.4239416718482971,4.000065803527832
0.32,0.08052019774913788,0.4236263036727905,4.000065803527832
0.33,0.08020484447479248,0.4239416718482971,4.000065803527832
0.34,0.08020484447479248,0.42299559712409973,3.9997506141662598
0.35000000000000003,0.08052019774913788,0.4236263036727905,4.000065803527832
0.36,0.07957413792610168,0.4239416718482971,4.0013275146484375
0.37,0.08020484447479248,0.4239416718482971,3.9994351863861084
0.38,0.07988949120044708,0.42331093549728394,4.000065803527832
0.39,0.08020484447479248,0.4242570102214813,4.000065803527832
0.4,0.08020484447479248,0.4236263036727905,4.0003814697265625
0.41000000000000003,0.07988949120044708,0.42331093549728394,4.000065803527832
0.42,0.07988949120044708,0.4236263036727905,4.000065803527832
0.43,0.07988949120044708,0.42331093549728394,4.0003814697265625
0.44,0.08052019774913788,0.4236263036727905,3.9997506141662598
0.45,0.08020484447479248,0.42331093549728394,4.0003814697265625
0.46,0.08052019774913788,0.4239416718482971,4.000065803527832
0.47000000000000003,0.08020484447479248,0.4239416718482971,4.000065803527832
0.48,0.07988949120044708,0.42331093549728394,4.000065803527832
0.49,0.08083555847406387,0.4236263036727905,4.0003814697265625
